1575
3244
3147
2501
3258
2160
2082
568
1290
243
1819
3057
204
2823
31
696
3070
3163
1031
2468
3383
1657
1739
2016
1002
1494
2371
101
3181
2191
671
189
945
2871
2318
3357
2817
1681
2664
2743
978
57
2056
714
940
3369
3299
2103
3245
1417
2291
215
2014
2589
2835
1577
770
3194
309
658
505
3141
1817
3203
1540
839
2409
274
2652
1993
2771
1773
838
3185
3280
2996
2877
2673
2645
155
2446
3305
727
953
1210
340
1667
2627
3020
3359
3354
2917
3237
2775
2176
499
2681
3013
2090
531
2546
1232
3200
362
82
2363
925
1248
100
3202
2072
3193
3076
711
2816
811
1236
3012
416
2599
1160
318
247
1530
898
640
250
857
1560
2068
226
1694
2437
2939
2867
2938
3027
2705
2055
12
3073
2530
1326
2059
1755
418
2724
264
59
2541
698
2834
3289
3253
2339
2254
1801
107
1534
1550
518
3225
271
847
2049
2548
2841
288
2392
232
1904
159
992
2368
395
2037
321
175
2157
2702
2478
3133
289
1224
3318
173
2051
3032
1280
1076
1794
3105
737
1596
3292
1161
2774
167
872
3010
611
273
684
263
3313
2154
1583
812
211
2670
2851
2487
399
757
753
504
1138
1682
1460
1386
742
982
1149
2170
34
2184
2223
2353
375
1358
20
902
2414
2550
2580
3040
610
1600
469
2792
3134
1109
401
2469
357
3243
2118
2595
690
1131
2508
2488
943
2927
1142
3372
1959
1535
1810
1297
2116
2820
3219
3356
1059
3146
2848
3338
426
785
1527
2152
2106
2257
2133
1744
2455
417
507
1491
1879
2200
2614
2634
284
2234
251
1050
1921
2227
541
1080
2905
679
3291
1241
2348
2374
2727
157
1668
398
1221
317
1173
2159
339
422
1474
1774
2000
2555
257
1334
349
3186
539
1222
2434
3028
290
1323
2901
3374
1830
2030
1587
1098
1741
3322
188
994
2558
2710
315
670
1791
3080
1009
797
1841
3231
718
1259
2393
2682
1385
1591
1476
1240
3208
2135
1407
3351
3352
2893
1130
2648
552
1509
1954
2567
3062
3206
3310
3367
217
1783
2186
2443
2477
2865
2687
2891
2619
143
2441
1795
332
386
1097
1649
2722
151
1226
1691
2187
1157
1529
675
697
2332
1895
2894
3391
633
677
914
1070
1204
1327
1700
2812
3000
1295
1524
144
1831
764
2608
2749
3316
583
591
1064
3197
4
508
1738
112
938
3345
266
314
350
942
2451
2643
3159
3314
526
533
1116
1811
1997
1291
1126
1730
1828
2115
2046
725
879
967
2043
2366
2491
639
867
1915
2010
763
1582
2594
803
2088
1449
471
1258
1705
3025
258
3176
1718
1035
1355
465
281
701
1975
2040
2607
3380
1742
55
1267
1552
2038
2700
2941
1023
1693
2406
2410
2793
1159
1166
1242
2657
1343
842
1049
2240
2145
2364
214
840
1090
1580
376
1441
2855
894
460
1606
1849
2005
3131
3266
3379
18
3323
638
682
1121
2556
1188
2773
3093
3113
3180
1153
248
2756
3304
605
1909
2050
2814
783
921
1091
1171
1650
1972
3333
481
1412
2544
2903
1453
2381
673
776
977
1456
3373
2190
911
1931
2235
2471
2879
2968
236
1653
1528
1859
2481
368
1735
423
1826
2169
2246
2615
2850
3332
225
865
2307
3129
3221
2872
2178
3162
2226
769
2955
808
2986
584
3358
66
153
810
3362
1939
1296
67
731
1442
2079
2485
3170
28
1069
1466
1496
2447
2764
3227
634
998
19
732
931
961
1201
1362
2922
1363
1792
1025
1200
2543
3260
524
2929
1312
1489
298
1317
2278
2355
2581
1299
1979
2496
2728
2852
2913
2921
353
2394
134
892
2475
2706
70
1687
2034
2336
1776
1335
793
1610
74
49
2416
547
835
1896
545
2878
1044
2892
694
856
866
896
2249
1647
3396
1843
2208
1389
1332
1662
2735
197
1512
2238
3324
778
1277
1394
2504
876
2137
2573
3036
3136
363
96
1749
407
540
1250
1124
1920
1946
2346
2667
3287
705
133
267
1143
2527
2676
2882
3048
1007
1190
402
1400
1618
2489
2301
3022
1495
338
1545
1646
3302
1392
2179
2271
2388
2523
554
806
1381
1847
2390
3111
1982
424
220
596
1884
2864
3182
3188
858
1549
2538
2602
1043
2102
2433
2951
140
1663
1790
1026
1688
3223
3249
158
1089
1949
2909
3239
3300
1863
2992
676
1041
1756
2219
2333
3274
359
635
1324
219
503
1013
1555
1633
1669
3329
3119
1021
2847
906
3132
1345
2651
2952
3325
683
1039
837
1093
53
653
1541
2836
3179
760
826
923
2125
2396
2753
2809
841
351
165
3114
1424
1566
1899
2694
2819
177
748
2628
3041
3175
3290
1991
1789
2107
2895
212
1707
2856
908
2587
2906
265
665
1286
1325
2402
313
2665
484
1235
1262
1301
1538
2237
1452
1672
1430
2262
2718
536
1102
1882
2566
2916
9
127
981
1177
1433
1462
2233
2379
681
1708
900
2054
2683
1510
2617
843
1537
1771
2464
1379
1962
2101
2650
300
1238
1940
1966
2582
2621
1595
2263
2884
477
561
2398
3107
3157
703
825
850
1901
2009
593
190
364
1057
1072
1252
1546
2065
2349
2452
437
1106
2460
2656
2707
2945
855
438
1036
435
958
1022
1421
1593
2578
3365
99
295
1770
2300
3337
1814
382
1184
1893
2020
2533
2994
346
1276
1636
2360
277
1217
1459
2188
2870
1375
3019
308
829
1451
2123
2126
2163
2266
2290
62
272
774
993
1141
1212
2147
106
268
643
985
1293
1868
1978
2080
2209
2361
2483
2536
1383
183
1081
2048
2330
2517
2936
773
3117
11
162
1395
2285
2805
45
3264
51
1721
2609
412
37
2900
222
637
1278
2104
946
1186
2401
1048
1115
1487
1536
2199
2380
2897
2925
3161
3344
1058
1874
1976
2438
2758
3360
2391
3130
3155
2961
111
345
1438
1558
21
280
817
1641
2698
2717
3031
3066
3216
3385
223
1588
1617
3207
160
497
915
1905
2058
2272
2946
2989
430
582
1282
2099
2912
201
348
406
449
578
1513
1551
1559
2253
3177
178
1062
1753
342
3004
1804
1853
2521
1085
191
476
1063
2744
2701
844
846
1572
2217
3201
3271
3398
419
570
655
909
1437
1685
1900
2057
2896
38
122
1488
1850
1925
2309
2389
2411
2453
3056
3390
231
2357
3121
141
1391
343
130
185
792
883
1329
1490
1832
1842
2006
2061
2789
54
571
1377
1805
1927
2211
2631
2815
56
450
1146
1812
2600
2605
2960
3023
470
1136
2066
2094
397
651
891
1865
2422
440
750
1088
2506
3007
3135
76
279
736
965
1015
1068
1096
1309
1365
1463
1661
1907
2120
2295
2359
2403
2854
2954
3265
319
984
1269
1808
2264
2503
3142
602
652
749
973
1423
834
2644
2692
3108
3251
135
1005
1020
1699
2783
2846
3192
3294
2763
739
2013
2760
869
1108
1135
1458
1028
1635
1807
129
227
1016
1165
1398
2069
2490
2661
2942
3051
3055
3083
1140
1664
2018
2794
3078
3241
1107
1429
1077
3106
873
3034
198
510
551
1037
1270
1710
1887
2027
2987
1302
472
2725
233
2150
120
1446
1714
88
446
1565
2011
2036
2375
2577
2007
396
322
824
970
1172
1645
1838
1862
1870
1872
2342
2345
2777
3060
535
804
1134
1942
26
2387
2649
1660
2244
367
492
3204
388
485
695
913
1338
1351
1623
2197
2467
2686
2740
3371
1380
782
2995
650
1151
2091
2098
2721
3118
819
1910
1970
1353
2606
688
1336
17
1114
1230
2215
2806
253
529
886
1328
1505
2549
2611
3284
63
245
283
456
870
932
1239
1492
1711
2042
2166
2591
3361
24
1187
1825
2212
2770
3087
3389
2843
254
538
1191
1322
1448
2320
2432
2554
3189
862
1145
238
370
581
1100
1206
2704
2947
1586
40
169
491
1785
590
1964
2810
3257
172
620
1288
1469
1787
1875
2675
2984
3029
3150
647
1162
1761
2122
2250
2105
1040
3261
203
303
474
1866
2980
537
1673
2304
2095
444
972
355
433
724
1231
1428
1436
1573
2282
2684
2796
3327
2726
1148
1778
2196
2384
2767
1263
1347
1704
1821
2431
3069
293
1815
2654
1033
1219
1319
1346
3122
567
2799
68
574
587
3331
389
495
628
1846
1574
210
514
702
2119
2399
2590
2616
2842
2974
3230
196
2315
556
1642
1698
1958
2425
2520
2752
3015
3184
325
772
1227
2139
730
81
1086
1228
2849
3254
3285
2241
947
2182
73
1158
179
1095
1216
1640
2923
2225
1372
2732
138
186
202
623
674
767
1229
1502
1731
1948
3002
3089
